objectId,Kumoti,requirement,sect,specialized,help_specialization,ACL,name,updatedAt,order,requirements,quality_1,value,quality_2,note,quality_3,quality_4,quality3,quality_5,quality_6,wta_camps,focus,shareable,page_number,exceptional,affinity_1,type,createdAt,affinity_2,faction,affinity_3,Ananasi,category
trHT6XBTOh,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Hexing,Tue Jan 14 2020 21:16:26 GMT-0500 (Eastern Standard Time),,,Cantrip,1,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:26 GMT-0500 (Eastern Standard Time),,,,,wta_fetish_traits
tvTA1L76fB,,requires_specialization,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Spirit Notoriety,Tue Jan 14 2020 21:16:27 GMT-0500 (Eastern Standard Time),,requires_specialization,,1,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:27 GMT-0500 (Eastern Standard Time),,,,,wta_flaws
tx9KnRQv9D,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Presence,Tue Jan 14 2020 21:16:18 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:18 GMT-0500 (Eastern Standard Time),,,,,extra_in_clan_disciplines
txlg2dDMM9,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Gallant,Tue Jan 14 2020 21:16:33 GMT-0500 (Eastern Standard Time),1,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:33 GMT-0500 (Eastern Standard Time),,,,,wta_monikers
tzAmL74fnH,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Thaumaturgy: Path of Technomancy,Sun Jan 26 2020 15:30:50 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:16 GMT-0500 (Eastern Standard Time),,,,,disciplines
u1QnVRJi8o,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Pithus,Tue Jan 14 2020 21:16:28 GMT-0500 (Eastern Standard Time),,,,,,"Aggravted Claw & bite attacks; +2 Brawl, +1 Dodge, can climb vertical surfaces",,,,,,,Stamina: +3 wound levels; 1 in each category,,,,,Ananasi,Tue Jan 14 2020 21:16:28 GMT-0500 (Eastern Standard Time),,,,,wta_forms
u3Qym8muJC,,Neonate or Ancilla,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Machiavellian Prodigy,Tue Jan 14 2020 21:16:21 GMT-0500 (Eastern Standard Time),,,,1,,Treated as one social class higher.,,,,,,,,,,,,Camarilla,Tue Jan 14 2020 21:16:21 GMT-0500 (Eastern Standard Time),,,,,merits
u5bhaApARn,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Red Talons,Tue Jan 14 2020 21:16:17 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:17 GMT-0500 (Eastern Standard Time),,,,,extra_affinity_links
u75UmeCwIn,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Path of Feral Heart,Tue Jan 14 2020 21:16:21 GMT-0500 (Eastern Standard Time),,,,3,,,,,,,,,,,,,,Morality,Tue Jan 14 2020 21:16:21 GMT-0500 (Eastern Standard Time),,,,,merits
u8EbkBBDrw,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Low Pain Threshold,Tue Jan 14 2020 21:16:18 GMT-0500 (Eastern Standard Time),,,,3,,Lose one level in both the Injured and Incapacitated wound ranks.,,,,,,,,,,,,General,Tue Jan 14 2020 21:16:18 GMT-0500 (Eastern Standard Time),,,,,flaws
u8qGn4j5iP,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Ballistic,Tue Jan 14 2020 21:16:26 GMT-0500 (Eastern Standard Time),,,,2,Talen,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:26 GMT-0500 (Eastern Standard Time),,,,,wta_fetish_traits
uA8QrVpour,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Call Upon the Changeling Soul,Tue Jan 14 2020 21:16:24 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:24 GMT-0500 (Eastern Standard Time),,,,,techniques
uDQUUevWWx,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Poetic Heart,Tue Jan 14 2020 21:16:15 GMT-0500 (Eastern Standard Time),,,,2,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:15 GMT-0500 (Eastern Standard Time),,,,,ctdbs_merits
uFosJcAlPS,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Visceratika: Furnace of Steel,Tue Jan 14 2020 21:16:17 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:17 GMT-0500 (Eastern Standard Time),,,,,elder_disciplines
uG3mFCAFFl,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Enhanced Homid Form,Tue Jan 14 2020 21:16:31 GMT-0500 (Eastern Standard Time),,,,1,,,,,,,,,,,,,,General,Tue Jan 14 2020 21:16:31 GMT-0500 (Eastern Standard Time),,,,,wta_merits
uHFhHHLNK0,,Fianna,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",The Black Key,Tue Jan 14 2020 21:16:26 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:26 GMT-0500 (Eastern Standard Time),,,,,wta_camps
uHGoCPdvx2,,,General,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Favored,Thu Feb 13 2020 22:50:13 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,Fleeting,Tue Jan 14 2020 21:16:23 GMT-0500 (Eastern Standard Time),,,,,status_traits
uHVp8R372C,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Baleful,Tue Jan 14 2020 21:16:26 GMT-0500 (Eastern Standard Time),,,,3,,,Fetish,,,,,,,,,,,,Tue Jan 14 2020 21:16:26 GMT-0500 (Eastern Standard Time),,,,,wta_fetish_traits
uM0RVNvvEp,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Natural Linguist,Tue Jan 14 2020 21:16:32 GMT-0500 (Eastern Standard Time),,requires_specialization,,1,,,,,,,,,,,,,,General,Tue Jan 14 2020 21:16:32 GMT-0500 (Eastern Standard Time),,,,,wta_merits
uQTVDGGbOg,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Toreador: Ishtarri,Tue Aug 31 2021 02:28:48 GMT-0400 (Eastern Daylight Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:11 GMT-0500 (Eastern Standard Time),,,,,clans
uTOYNF4Fri,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Treasures,Tue Jan 14 2020 21:16:12 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:12 GMT-0500 (Eastern Standard Time),,,,,ctdbs_backgrounds
uTZvTqK1DR,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Revelry,Tue Jan 14 2020 21:16:11 GMT-0500 (Eastern Standard Time),8,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:11 GMT-0500 (Eastern Standard Time),,,,,ctdbs_arts
uU3rWYcE0u,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Hard of Hearing,Tue Jan 14 2020 21:16:27 GMT-0500 (Eastern Standard Time),,,,2,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:27 GMT-0500 (Eastern Standard Time),,,,,wta_flaws
uVQSP4Tco8,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Conformist,Tue Jan 14 2020 21:16:10 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:10 GMT-0500 (Eastern Standard Time),,,,,archetypes
uWyAjjEWhE,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Venomous Beast,Tue Jan 14 2020 21:16:24 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:24 GMT-0500 (Eastern Standard Time),,,,,techniques
uZXFXFEUaQ,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Skill Aptitude,Tue Jan 14 2020 21:16:33 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:33 GMT-0500 (Eastern Standard Time),,,,,wta_totem_bonus_traits
ua4eFqGdI5,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Path of Lilith,Tue Jan 14 2020 21:16:21 GMT-0500 (Eastern Standard Time),,,,3,,,,,,,,,,,,,,Morality,Tue Jan 14 2020 21:16:21 GMT-0500 (Eastern Standard Time),,,,,merits
uanpwAcBUS,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",The Horde,Tue Jan 14 2020 21:16:12 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:12 GMT-0500 (Eastern Standard Time),,,,,ctdbs_kith_group_types
ud6J9RhgKm,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Thaumaturgy: Path of Weather Mastery,Sun Jan 26 2020 15:30:50 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:16 GMT-0500 (Eastern Standard Time),,,,,disciplines
ufFDblnZai,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Animal Swarm,Tue Jan 14 2020 21:16:24 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:24 GMT-0500 (Eastern Standard Time),,,,,techniques
ufVZsa1XLd,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Resplendence of Supple Form,Tue Jan 14 2020 21:16:24 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:24 GMT-0500 (Eastern Standard Time),,,,,techniques
ugnUR4EmWI,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Steel mill workers,Sat Feb 14 2026 18:08:11 GMT-0500 (Eastern Standard Time),1,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:19 GMT-0500 (Eastern Standard Time),,,,,influence_elite_specializations
uhdMkVtw9p,,Wendigo,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Avatar of Wendigo,Tue Jan 14 2020 21:16:31 GMT-0500 (Eastern Standard Time),,,,3,,,,,,,,,,,,,,Tribal,Tue Jan 14 2020 21:16:31 GMT-0500 (Eastern Standard Time),,,,,wta_merits
uihozDmMeO,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Nature's Insight,Tue Jan 14 2020 21:16:15 GMT-0500 (Eastern Standard Time),,,,3,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:15 GMT-0500 (Eastern Standard Time),,,,,ctdbs_merits
ujWbpnXKOs,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Soul Economy,Tue Jan 14 2020 21:16:22 GMT-0500 (Eastern Standard Time),,Giovanni,,3,,,,,,,,,,,33,,,,Tue Jan 14 2020 21:16:22 GMT-0500 (Eastern Standard Time),,,,,merits
ulh9Vo2lhv,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Whip,Sun Feb 15 2026 13:14:11 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,Camarilla,Tue Jan 14 2020 21:16:25 GMT-0500 (Eastern Standard Time),,,,,titles
ulzEaC7lE7,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Rare Clan,Tue Jan 14 2020 21:16:21 GMT-0500 (Eastern Standard Time),,,,4,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:21 GMT-0500 (Eastern Standard Time),,,,,merits
umCmLxBHPB,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Galliard,Tue Jan 14 2020 21:16:17 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:17 GMT-0500 (Eastern Standard Time),,,,,extra_affinity_links
uoI0C9f7oV,,Neonate,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Weak Stomach,Tue Jan 14 2020 21:16:19 GMT-0500 (Eastern Standard Time),,,,3,,Calculate Blood pool as if has -1 Generation. Neonates reduce Blood pool by 2 Blood.,,,,,,,,,,,,General,Tue Jan 14 2020 21:16:19 GMT-0500 (Eastern Standard Time),,,,,flaws
upRORABGfF,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Sambuhenge,Tue Jan 14 2020 21:16:28 GMT-0500 (Eastern Standard Time),,,,,,"+1 Athletics, Brawl, Melee, & Firearms, +2 Dodge, Gain Appearance focus; May gail tail",,,,,,,Dexterity: +2 Stealth,,,,,Kitsune,Tue Jan 14 2020 21:16:28 GMT-0500 (Eastern Standard Time),,,,,wta_forms
upcOYMj6WD,,Red Talons,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Gorge,Tue Jan 14 2020 21:16:31 GMT-0500 (Eastern Standard Time),,,,3,,,,,,,,,,,,,,Tribal,Tue Jan 14 2020 21:16:31 GMT-0500 (Eastern Standard Time),,,,,wta_merits
urmcL53nSU,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Followers of Set: Tlacique,Tue Aug 31 2021 02:28:48 GMT-0400 (Eastern Daylight Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:11 GMT-0500 (Eastern Standard Time),,,,,clans
utVS42MNsF,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Fixed-wing Planes,Tue Jan 14 2020 21:16:16 GMT-0500 (Eastern Standard Time),1,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:16 GMT-0500 (Eastern Standard Time),,,,,drive_specializations
uttq321jrL,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Protector,Tue Jan 14 2020 21:16:11 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:11 GMT-0500 (Eastern Standard Time),,,,,archetypes_2
uvINtC2CPi,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Penitent,Tue Jan 14 2020 21:16:11 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:11 GMT-0500 (Eastern Standard Time),,,,,archetypes_2
uvjz4IPBJ1,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Followers of Set: Vipers,Sun Mar 01 2020 22:37:45 GMT-0500 (Eastern Standard Time),1,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:20 GMT-0500 (Eastern Standard Time),,,,,lore_specializations
uwlgynBmVs,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Harpyia,Tue Jan 14 2020 21:16:27 GMT-0500 (Eastern Standard Time),,,,,,"Aggravated Claw attacks; +2 Dodge skill, +1 Brawl, Melee, Firearms; Double movement; Use tools",,,,,,,Dexterity: +3 Dodge vs. +2 Dodge,,,,,Corax,Tue Jan 14 2020 21:16:27 GMT-0500 (Eastern Standard Time),,,,,wta_forms
uwpigc3Tzc,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Sacrificial Rites,Tue Jan 14 2020 21:16:23 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,Ignoblis,Tue Jan 14 2020 21:16:23 GMT-0500 (Eastern Standard Time),,,,,sabbat_rituals
uxLYVRm5zk,,,General,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Prominent,Thu Feb 13 2020 22:50:15 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,Abiding,Tue Jan 14 2020 21:16:24 GMT-0500 (Eastern Standard Time),,,,,status_traits
uxOgl9K3UA,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Amnesia,Tue Jan 14 2020 21:16:27 GMT-0500 (Eastern Standard Time),,,,1,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:27 GMT-0500 (Eastern Standard Time),,,,,wta_flaws
uxaZNH47Zw,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Beacon of the Unholy,Tue Jan 14 2020 21:16:18 GMT-0500 (Eastern Standard Time),,,,3,,"Radiate conspicuous evil. Devout mortals and hunters with True Faith recognize as a vampire. Any time character uses the 4th dot or higher of a Discipline, aura shows infernal taint. Cannot enter sacred sites. Powers of Faith (True Faith, Salubri) deal +1 point of damage.",,,,,,,,,,,,General,Tue Jan 14 2020 21:16:18 GMT-0500 (Eastern Standard Time),,,,,flaws
uzniT1nYlC,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Defense of the Hearth,Tue Jan 14 2020 21:16:28 GMT-0500 (Eastern Standard Time),,,,4,,,,,,,,,Appearance,,,No,Theurge,General,Tue Jan 14 2020 21:16:28 GMT-0500 (Eastern Standard Time),Galliard,,Metis,,wta_gifts
v0ETgEr1jn,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Hierophant,Sun Feb 15 2026 13:14:10 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,Followers of Set,Tue Jan 14 2020 21:16:25 GMT-0500 (Eastern Standard Time),,,,,titles
v13jsljIZh,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Permanent Wound,Tue Jan 14 2020 21:16:12 GMT-0500 (Eastern Standard Time),,,,3,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:12 GMT-0500 (Eastern Standard Time),,,,,ctdbs_flaws
v1pdTwWI0v,,Children of Gaia,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Unto My Last Breath,Tue Jan 14 2020 21:16:32 GMT-0500 (Eastern Standard Time),,,,2,,,,,,,,,,,,,,Tribal,Tue Jan 14 2020 21:16:32 GMT-0500 (Eastern Standard Time),,,,,wta_merits
v2i6rMExef,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Judge,Tue Jan 14 2020 21:16:09 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:09 GMT-0500 (Eastern Standard Time),,,,,archetype_2
v5RUCbvdP9,,,General,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Commander,Thu Feb 13 2020 22:50:12 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,Abiding,Tue Jan 14 2020 21:16:23 GMT-0500 (Eastern Standard Time),,,,,status_traits
v6OFDBi1xX,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Persuasion,Tue Jan 14 2020 21:16:29 GMT-0500 (Eastern Standard Time),,,,1,,,,,,,,,Manipulation,,,Yes,Ragabash,General,Tue Jan 14 2020 21:16:29 GMT-0500 (Eastern Standard Time),Homid,,,,wta_gifts
v7lC1LupmZ,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Teacher,Tue Jan 14 2020 21:16:10 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:10 GMT-0500 (Eastern Standard Time),,,,,archetype_2
v825cKdOhr,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Dark Fate,Tue Jan 14 2020 21:16:18 GMT-0500 (Eastern Standard Time),,,,5,,"If the character falls into torpor or is staked, they instead meet Final Death.",,,,,,,,,,,,General,Tue Jan 14 2020 21:16:18 GMT-0500 (Eastern Standard Time),,,,,flaws
v8Ch4YVklV,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Curious,Tue Jan 14 2020 21:16:10 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:10 GMT-0500 (Eastern Standard Time),,,,,archetypes_2
vA4C6GWnj6,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Painful,Tue Jan 14 2020 21:16:26 GMT-0500 (Eastern Standard Time),,,,2,,,,Weapon,,,,,,,,,,,Tue Jan 14 2020 21:16:26 GMT-0500 (Eastern Standard Time),,,,,wta_fetish_traits
vAqAwSJPdC,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Tremere: Telyav,Tue Aug 31 2021 02:28:48 GMT-0400 (Eastern Daylight Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:11 GMT-0500 (Eastern Standard Time),,,,,clans
vBWGTBnDPk,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Obfuscate: Cache,Tue Jan 14 2020 21:16:17 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:17 GMT-0500 (Eastern Standard Time),,,,,elder_disciplines
vEtutmVYqN,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Sturdy,Tue Jan 14 2020 21:16:31 GMT-0500 (Eastern Standard Time),,,,,,,,General,,,,,,,,,,,Tue Jan 14 2020 21:16:31 GMT-0500 (Eastern Standard Time),,,,,wta_item_traits
vFUL7vo2wi,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Moral Compass,Tue Jan 14 2020 21:16:21 GMT-0500 (Eastern Standard Time),,,,1,,"Once per game per target, counsel a vampire who lost a degeneration test for 10 minutes and they can reattempt that lost test.",,,,,,,,,,,,Anarch,Tue Jan 14 2020 21:16:21 GMT-0500 (Eastern Standard Time),,,,,merits
vGVbey2Huz,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Ritual Fluency,Tue Jan 14 2020 21:16:21 GMT-0500 (Eastern Standard Time),,TremereTelyav,,2,,,,,,,,,,,42,,,,Tue Jan 14 2020 21:16:21 GMT-0500 (Eastern Standard Time),,,,,merits
vGZCM7FGxa,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Assamite: Vizier,Sun Mar 01 2020 22:37:45 GMT-0500 (Eastern Standard Time),1,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:19 GMT-0500 (Eastern Standard Time),,,,,lore_specializations
vMocGVD6iN,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Wendigo,Tue Jan 14 2020 21:16:33 GMT-0500 (Eastern Standard Time),13,,Warpath,,The Ghost Dance,+1 Seethe Trait for Frenzy,The Sacred Hoop,,,,,,,,,,,,Tue Jan 14 2020 21:16:33 GMT-0500 (Eastern Standard Time),,,,,wta_tribes
vNCM3BaWvA,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Loner,Tue Jan 14 2020 21:16:09 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:09 GMT-0500 (Eastern Standard Time),,,,,archetype_2
vRIBGOaKsN,,Nuwisha,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Button Button,Tue Jan 14 2020 21:16:31 GMT-0500 (Eastern Standard Time),,,,3,,,,,,,,,,,,,,Fera,Tue Jan 14 2020 21:16:31 GMT-0500 (Eastern Standard Time),,,,,wta_merits
vTdnj46QNh,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Rugged,Tue Jan 14 2020 21:16:32 GMT-0500 (Eastern Standard Time),,,,3,,,,,,,,,,,,,,General,Tue Jan 14 2020 21:16:32 GMT-0500 (Eastern Standard Time),,,,,wta_merits
vURoHRL0Gq,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Ursus,Tue Jan 14 2020 21:16:28 GMT-0500 (Eastern Standard Time),,,,,,Track via scent; can bite w/o grapple; +2 Athletics 7 Brawl; Decrease rage,,,,,,,,,,,,Gurahl,Tue Jan 14 2020 21:16:28 GMT-0500 (Eastern Standard Time),,,,,wta_forms
vVEG7QBJRQ,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Ritual Master,Tue Jan 14 2020 21:16:22 GMT-0500 (Eastern Standard Time),,Giovanni,,1,,,,,,,,,,,33,,,,Tue Jan 14 2020 21:16:22 GMT-0500 (Eastern Standard Time),,,,,merits
vWyCxvtG3t,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Paper Butterfly,Tue Jan 14 2020 21:16:29 GMT-0500 (Eastern Standard Time),,,,1,,,,,,,,,Manipulation,,,No,Stargazers,Tribal,Tue Jan 14 2020 21:16:29 GMT-0500 (Eastern Standard Time),,,,,wta_gifts
vZqg73Eqjn,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Loose Cannon,Tue Jan 14 2020 21:16:10 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:10 GMT-0500 (Eastern Standard Time),,,,,archetypes_2
vb8l5LUypD,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Addiction,Tue Jan 14 2020 21:16:12 GMT-0500 (Eastern Standard Time),,,,2,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:12 GMT-0500 (Eastern Standard Time),,,,,ctdbs_flaws
vbTU0lulDG,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Slow Reactions,Tue Jan 14 2020 21:16:19 GMT-0500 (Eastern Standard Time),,,,3,,Initiative is reduced by 5.,,,,,,,,,,,,General,Tue Jan 14 2020 21:16:19 GMT-0500 (Eastern Standard Time),,,,,flaws
vcG1o5hVfu,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Royalty,Tue Jan 14 2020 21:16:10 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:10 GMT-0500 (Eastern Standard Time),,,,,archetype_2s
vdkT9004FE,,Followers of Set: Vipers,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Path of Typhon-Set,Tue Jan 14 2020 21:16:21 GMT-0500 (Eastern Standard Time),,,,3,,,,,,,,,,,,,,Morality,Tue Jan 14 2020 21:16:21 GMT-0500 (Eastern Standard Time),,,,,merits
vfWUMgyFOG,,,,,,"{""*"":{""read"":true},""role:Administrator"":{""read"":true,""write"":true}}",Teamsters,Sat Feb 14 2026 18:10:12 GMT-0500 (Eastern Standard Time),1,,,,,,,,,,,,,,,,,,Tue Jan 14 2020 21:16:19 GMT-0500 (Eastern Standard Time),,,,,influence_underworld_specializations
